0306                 31-00 AVERAGE     3     4    20    47   189   389   501   461   264    77     4     1  1959
0306                       STD DEV   0.5   0.5   1.6   2.7   5.8   5.9   5.5   7.1   7.0   3.8   0.5   0.3  2.05
0306                 31-60 AVERAGE     4     4    20    46   186   395   500   482   280    85     3     2  2007
0306                       STD DEV   0.6   0.5   2.0   2.7   5.1   6.6   5.2   7.0   7.2   4.0   0.4   0.4  1.87
0306                 41-70 AVERAGE     2     3    18    54   193   387   490   455   252    77     3     1  1936
0306                       STD DEV   0.5   0.4   1.7   3.0   5.6   6.3   5.4   6.8   5.5   4.3   0.4   0.3  1.77
0306                 51-80 AVERAGE     1     3    18    50   193   383   498   448   258    73     3     1  1930
0306                       STD DEV   0.3   0.5   1.5   2.9   6.0   6.9   5.9   6.4   6.8   3.9   0.4   0.3  2.12
0306                 61-90 AVERAGE     1     3    20    49   188   380   495   440   253    70     5     1  1905
0306                       STD DEV   0.3   0.5   1.4   2.9   6.4   5.1   5.8   6.1   6.9   3.9   0.5   0.4  2.02
0306                 71-00 AVERAGE     1     4    20    43   188   388   511   456   258    72     4     1  1946
0306                       STD DEV   0.3   0.5   1.2   2.6   6.3   5.8   5.6   7.0   7.0   3.3   0.5   0.3  2.20
0307                 31-00 AVERAGE     1     3    19    49   174   368   497   481   280    79     6     1  1958
0307                       STD DEV   0.3   0.4   1.7   2.7   5.2   5.9   6.1   7.8   7.1   3.7   0.6   0.3  2.39
0307                 31-60 AVERAGE     2     3    20    51   181   391   510   503   302    93     5     1  2062
0307                       STD DEV   0.4   0.4   2.0   2.7   5.1   6.1   5.5   7.4   7.0   3.9   0.5   0.2  2.06
0307                 41-70 AVERAGE     1     2    16    59   184   374   495   479   275    82     6     1  1973
0307                       STD DEV   0.3   0.3   1.6   3.0   5.1   5.9   6.0   6.8   5.0   4.2   0.6   0.2  1.95
0307                 51-80 AVERAGE     1     2    18    54   183   368   500   473   282    77     5     1  1965
0307                       STD DEV   0.2   0.4   1.6   2.9   5.5   6.4   6.7   7.1   6.8   3.7   0.6   0.2  2.36
0307                 61-90 AVERAGE     0     2    20    53   172   354   484   463   268    70     7     1  1896
0307                       STD DEV   0.1   0.4   1.5   2.9   5.1   5.1   6.2   6.5   6.8   3.6   0.7   0.3  2.20
0307                 71-00 AVERAGE     1     3    19    41   165   353   490   469   266    66     6     1  1879
0307                       STD DEV   0.1   0.4   1.2   2.5   5.6   5.7   6.3   8.2   7.3   2.7   0.7   0.3  2.45
0308                 31-00 AVERAGE     2     4    26    58   200   395   515   493   296    92     6     2  2091
0308                       STD DEV   0.4   0.5   2.0   3.1   5.5   6.2   5.8   7.6   7.2   4.3   0.6   0.4  2.47
0308                 31-60 AVERAGE     3     4    27    62   213   426   536   526   327   113     6     3  2246
0308                       STD DEV   0.5   0.5   2.4   3.0   5.4   6.1   5.1   7.6   7.0   4.6   0.6   0.4  2.10
0308                 41-70 AVERAGE     2     4    24    69   212   405   516   495   296    99     6     2  2128
